step_index,lambda,load_multiplier,min_VM_pu,max_VM_pu
458,0.175999138237646,1.17599913823765,0.80178742,1.17104532
459,0.176360421145097,1.1763604211451,0.80178742,1.17104532
460,0.176721513068612,1.17672151306861,0.80178742,1.17104532
461,0.177082412720904,1.1770824127209,0.80178742,1.17104532
462,0.177443118796877,1.17744311879688,0.80178742,1.17104532
463,0.177803629973169,1.17780362997317,0.80178742,1.17104532
464,0.178163944907855,1.17816394490786,0.80178742,1.17104532
465,0.178524062240024,1.17852406224002,0.80178742,1.17104532
466,0.178883980589607,1.17888398058961,0.80178742,1.17104532
467,0.179243698556808,1.17924369855681,0.80178742,1.17104532
468,0.179603214721814,1.17960321472181,0.80178742,1.17104532
469,0.179962527644382,1.17996252764438,0.80178742,1.17104532
470,0.180321635863456,1.18032163586346,0.80178742,1.17104532
471,0.180680537896717,1.18068053789672,0.80178742,1.17104532
472,0.181039232240251,1.18103923224025,0.80178742,1.17104532
473,0.18139771736795,1.18139771736795,0.8014476251965,1.17104532
474,0.181755991731343,1.18175599173134,0.801029160013508,1.17104532
475,0.182114053758871,1.18211405375887,0.800609601105289,1.17104532
476,0.182471901855513,1.18247190185551,0.800188940240602,1.17104532
477,0.182829534402508,1.18282953440251,0.799767169088295,1.17104532
478,0.183186949756496,1.1831869497565,0.799344279215677,1.17104532
479,0.183544146249421,1.18354414624942,0.798920262086838,1.17104532
480,0.183901122187645,1.18390112218764,0.798495109060936,1.17104532
481,0.184257875851813,1.18425787585181,0.798068811390445,1.17104532
482,0.184614405495956,1.18461440549596,0.797641360219303,1.17104532
483,0.184970709347107,1.18497070934711,0.797212746581316,1.17104532
484,0.185326785604874,1.18532678560487,0.796782961398099,1.17104532
485,0.185682632440569,1.18568263244057,0.796351995477145,1.17104532
486,0.186038247996827,1.18603824799683,0.795919839510118,1.17104532
487,0.186393630386975,1.18639363038697,0.795486484070484,1.17104532
488,0.186748777694285,1.18674877769429,0.795051919612253,1.17104532
489,0.187103687971546,1.18710368797155,0.794616136466821,1.17104532
490,0.187458359240176,1.18745835924018,0.794179124841868,1.17104532
491,0.187812789489662,1.18781278948966,0.793740874818582,1.17104532
492,0.188166976676964,1.18816697667696,0.793301376350021,1.17104532
493,0.188520918725582,1.18852091872558,0.792860619258139,1.17104532
494,0.188874613525095,1.1888746135251,0.792418593231933,1.17104532
495,0.189228058930042,1.18922805893004,0.791975287825444,1.17104532
496,0.189581252759653,1.18958125275965,0.791530692454521,1.17104532
497,0.189934192796522,1.18993419279652,0.791084796395243,1.17104532
498,0.190286876786316,1.19028687678632,0.790637588780774,1.17104532
499,0.190639302436405,1.19063930243641,0.790189058598995,1.17104532
500,0.190991467415549,1.19099146741555,0.789739194690322,1.17104532
501,0.19134336935253,1.19134336935253,0.789287985744332,1.17104532
502,0.191695005835672,1.19169500583567,0.788835420297566,1.17104532
503,0.192046374411595,1.1920463744116,0.78838148673049,1.17104532
504,0.192397472584349,1.19239747258435,0.787926173264757,1.17104532
505,0.192748297814554,1.19274829781455,0.787469467960292,1.17104532
506,0.193098847518216,1.19309884751822,0.787011358712388,1.17104532
507,0.19344911906585,1.19344911906585,0.786551833248223,1.17104532
508,0.193799109781219,1.19379910978122,0.786090879124542,1.17104532
509,0.194148816940392,1.19414881694039,0.785628483723538,1.17104532
510,0.194498237770624,1.19449823777062,0.785164634250591,1.17104532
511,0.194847369449011,1.19484736944901,0.784699317730084,1.17104532
512,0.19519620910149,1.19519620910149,0.784232521002366,1.17104532
513,0.195544753801542,1.19554475380154,0.783764230720338,1.17104532
514,0.195893000568851,1.19589300056885,0.783294433345938,1.17104532
515,0.196240946368066,1.19624094636807,0.78282311514583,1.17104532
516,0.1965885881075,1.1965885881075,0.782350262188822,1.17104532
517,0.196935922637563,1.19693592263756,0.781875860340933,1.17104532
518,0.197282946749609,1.19728294674961,0.781399895262256,1.17104532
519,0.197629657174221,1.19762965717422,0.780922352402396,1.17104532
520,0.19797605057978,1.19797605057978,0.78044321699694,1.17104532
521,0.198322123570975,1.19832212357097,0.779962474062717,1.17104532
522,0.19866787268701,1.19866787268701,0.779480108394009,1.17104532
523,0.199013294400195,1.19901329440019,0.778996104557437,1.17104532
524,0.199358385114032,1.19935838511403,0.778510446888523,1.17104532
525,0.199703141161498,1.1997031411615,0.778023119486167,1.17104532
526,0.20004755880331,1.20004755880331,0.777534106208096,1.17104532
527,0.200391634225931,1.20039163422593,0.77704339066663,1.17104532
528,0.200735363539694,1.20073536353969,0.776550956223048,1.17104532
529,0.201078742776874,1.20107874277687,0.776056785982763,1.17104532
530,0.201421767889365,1.20142176788937,0.775560862790154,1.17104532
531,0.201764434746919,1.20176443474692,0.775063169223417,1.17104532
532,0.202106739134723,1.20210673913472,0.774563687588777,1.17104532
533,0.202448676751062,1.20244867675106,0.77406239991511,1.17104532
534,0.202790243205212,1.20279024320521,0.773559287948344,1.17104532
535,0.203131434014833,1.20313143401483,0.773054333145395,1.17104532
536,0.203472244603533,1.20347224460353,0.772547516668305,1.17104532
537,0.203812670298303,1.2038126702983,0.772038819378061,1.17104532
538,0.204152706326774,1.20415270632677,0.771528221828208,1.17104532
539,0.204492347814604,1.2044923478146,0.771015704258571,1.17104532
540,0.204831589782406,1.20483158978241,0.770501246588702,1.17104532
541,0.205170427143036,1.20517042714304,0.769984828410787,1.17104532
542,0.205508854698422,1.20550885469842,0.769466428983143,1.17104532
543,0.205846867136249,1.20584686713625,0.768946027222609,1.17104532
544,0.206184459027203,1.2061844590272,0.768423601697741,1.17104532
545,0.206521624820946,1.20652162482095,0.767899130621041,1.17104532
546,0.206858358843125,1.20685835884313,0.76737259184143,1.17104532
547,0.207194655291485,1.20719465529148,0.766843962836529,1.17104532
548,0.207530508232275,1.20753050823227,0.766313220704245,1.17104532
549,0.207865911596184,1.20786591159618,0.765780342154966,1.17104532
550,0.208200859174665,1.20820085917466,0.765245303502876,1.17104532
551,0.208535344615413,1.20853534461541,0.764708080657334,1.17104532
552,0.208869361418207,1.20886936141821,0.764168649114174,1.17104532
553,0.209202902930577,1.20920290293058,0.763626983946269,1.17104532
554,0.209535962342905,1.2095359623429,0.763083059794768,1.17104532
555,0.209868532683899,1.2098685326839,0.762536850858928,1.17104532
556,0.210200606815451,1.21020060681545,0.76198833088691,1.17104532
557,0.210532177427577,1.21053217742758,0.761437473165454,1.17104532
558,0.210863237033022,1.21086323703302,0.760884250509771,1.17104532
559,0.211193777961662,1.21119377796166,0.760328635252702,1.17104532
560,0.21152379235494,1.21152379235494,0.759770599234478,1.17104532
561,0.21185327215966,1.21185327215966,0.759210113791364,1.17104532
562,0.212182209121956,1.21218220912196,0.758647149744399,1.17104532
563,0.2125105947808,1.2125105947808,0.75808167738787,1.17104532
564,0.212838420461315,1.21283842046132,0.757513666477584,1.17104532
565,0.213165677267805,1.2131656772678,0.75694308621853,1.17104532
566,0.213492356076677,1.21349235607668,0.756369905252719,1.17104532
567,0.21381844752882,1.21381844752882,0.755794091646385,1.17104532
568,0.214143942021783,1.21414394202178,0.755215612876668,1.17104532
569,0.214468829701915,1.21446882970192,0.754634435819142,1.17104532
570,0.214793100455665,1.21479310045567,0.754050526733506,1.17104532
571,0.215116743901116,1.21511674390112,0.753463851249662,1.17104532
572,0.215439749378601,1.2154397493786,0.752874374354318,1.17104532
573,0.215762105941583,1.21576210594158,0.752282060375544,1.17104532
574,0.216083802346463,1.21608380234646,0.751686872968485,1.17104532
575,0.216404827042576,1.21640482704258,0.751088775100346,1.17104532
576,0.216725168161479,1.21672516816148,0.750487729034294,1.17104532
577,0.217044813505818,1.21704481350582,0.749883696314581,1.17104532
578,0.217363750537825,1.21736375053782,0.749276637749815,1.17104532
579,0.217681966367187,1.21768196636719,0.74866651339698,1.17104532
580,0.217999447738634,1.21799944773863,0.748053282544605,1.17104532
581,0.218316181018892,1.21831618101889,0.747436903695877,1.17104532
582,0.218632152182924,1.21863215218292,0.746817334551398,1.17104532
583,0.218947346799951,1.21894734679995,0.746194531991708,1.17104532
584,0.219261750018632,1.21926175001863,0.745568452059296,1.17104532
585,0.219575346551493,1.21957534655149,0.744939049941113,1.17104532
586,0.219888120659161,1.21988812065916,0.744306279949462,1.17104532
587,0.22020005613337,1.22020005613337,0.743670095504236,1.17104532
588,0.220511136279643,1.22051113627964,0.743030449114056,1.17104532
589,0.220821343899061,1.22082134389906,0.742387292357026,1.17104532
590,0.221130661269277,1.22113066126928,0.741740575862286,1.17104532
591,0.221439070124599,1.2214390701246,0.741090249290465,1.17104532
592,0.221746551635498,1.2217465516355,0.740436261314812,1.17104532
593,0.222053086386744,1.22205308638674,0.739778559601776,1.17104532
594,0.222358654355244,1.22235865435524,0.73911709079192,1.17104532
595,0.222663234886255,1.22266323488626,0.738451800480641,1.17104532
596,0.222966806668928,1.22296680666893,0.73778263319941,1.17104532
597,0.223269347710748,1.22326934771075,0.737109532396762,1.17104532
598,0.223570835310663,1.22357083531066,0.736432440420082,1.17104532
599,0.223871246031317,1.22387124603132,0.73575129849693,1.17104532
600,0.224170555669842,1.22417055566984,0.735066046717936,1.17104532
601,0.224468739227466,1.22446873922747,0.73437662401919,1.17104532
602,0.224765770877614,1.22476577087761,0.733682968166352,1.17104532
603,0.225061623932876,1.22506162393288,0.73298501573856,1.17104532
604,0.225356270810479,1.22535627081048,0.732282702113625,1.17104532
605,0.225649682995834,1.22564968299583,0.731575961455459,1.17104532
606,0.225941831005294,1.22594183100529,0.730864726700586,1.17104532
607,0.226232684346319,1.22623268434632,0.730148929548569,1.17104532
608,0.226522211476845,1.22652221147685,0.729428500452216,1.17104532
609,0.226810379762181,1.22681037976218,0.72870336861115,1.17104532
610,0.227097155430531,1.22709715543053,0.727973461966553,1.17104532
611,0.227382503526368,1.22738250352637,0.727238707199449,1.17104532
612,0.227666387861949,1.22766638786195,0.726499029730951,1.17104532
613,0.227948770966802,1.2279487709668,0.725754353726335,1.17104532
614,0.228229614035119,1.22822961403512,0.725004602102501,1.17104532
615,0.228508876871006,1.22850887687101,0.724249696539729,1.17104532
616,0.228786517831459,1.22878651783146,0.723489557497394,1.17104532
617,0.229062493767418,1.22906249376742,0.722724104234969,1.17104532
618,0.229336759961975,1.22933675996197,0.72195325483978,1.17104532
619,0.229609270066856,1.22960927006686,0.721176926258711,1.17104532
620,0.22987997603622,1.22987997603622,0.720395034339138,1.17104532
621,0.230148828058107,1.23014882805811,0.719607493875912,1.17104532
622,0.230415774483808,1.23041577448381,0.718814218667542,1.17104532
623,0.230680761754548,1.23068076175455,0.718015121582081,1.17104532
624,0.230943734326048,1.23094373432605,0.717210114631845,1.17104532
625,0.231204634590987,1.23120463459099,0.716399109061687,1.17104532
626,0.231463402799118,1.23146340279912,0.715582015447274,1.17104532
627,0.231719976975433,1.23171997697543,0.714758743808789,1.17104532
628,0.231974292836477,1.23197429283648,0.713929203739135,1.17104532
629,0.232226283705013,1.23222628370501,0.713093304547818,1.17104532
630,0.232475880423307,1.23247588042331,0.712250955422894,1.17104532
631,0.232723011265212,1.23272301126521,0.711402065612997,1.17104532
632,0.232967601847567,1.23296760184757,0.710546544629345,1.17104532
633,0.233209575041265,1.23320957504126,0.709684302470992,1.17104532
634,0.233448850882445,1.23344885088244,0.708815249874646,1.17104532
635,0.233685346484739,1.23368534648474,0.707939298591002,1.17104532
636,0.233918975952596,1.2339189759526,0.70705636169008,1.17104532
637,0.23414965029735,1.23414965029735,0.706166353895973,1.17104532
638,0.234377277356251,1.23437727735625,0.705269191955614,1.17104532
639,0.234601761715785,1.23460176171578,0.704364795042144,1.17104532
640,0.234823004640612,1.23482300464061,0.703453085194156,1.17104532
641,0.235040904009325,1.23504090400933,0.702533987795614,1.17104532
642,0.235255354258502,1.2352553542585,0.701607432095405,1.17104532
643,0.235466246336896,1.2354662463369,0.700673351770169,1.17104532
644,0.235673467671605,1.23567346767161,0.699731685532499,1.17104532
645,0.235876902148159,1.23587690214816,0.698782377782841,1.17104532
646,0.236076430107222,1.23607643010722,0.697825379310206,1.17104532
647,0.23627192835962,1.23627192835962,0.696860648039084,1.17104532
648,0.236463270223315,1.23646327022331,0.695888149823898,1.17104532
649,0.236650325584249,1.23665032558425,0.694907859289447,1.17104532
650,0.23683296098493,1.23683296098493,0.693919760717262,1.17104532
651,0.237011039743231,1.23701103974323,0.692923848973213,1.17104532
652,0.237184422104917,1.23718442210492,0.691920130474511,1.17104532
653,0.237352965433451,1.23735296543345,0.690908624190379,1.17104532
654,0.237516524439999,1.23751652444,0.689889362669842,1.17104532
655,0.237674951457216,1.23767495145722,0.688862393089988,1.17104532
656,0.237828096759431,1.23782809675943,0.687827778313166,1.17104532
657,0.237975808932804,1.2379758089328,0.686785597943779,1.17104532
658,0.238117935296788,1.23811793529679,0.685735949369953,1.17104532
659,0.23825432238004,1.23825432238004,0.684678948775947,1.17104532
660,0.238384816450607,1.23838481645061,0.683614732107252,1.17104532
661,0.238509264102136,1.23850926410214,0.682543455971094,1.17104532
662,0.238627512894321,1.23862751289432,0.681465298450633,1.17104532
663,0.238739412046763,1.23873941204676,0.680380459812039,1.17104532
664,0.238844813182599,1.2388448131826,0.679289163081805,1.17104532
665,0.238943571117637,1.23894357111764,0.67819165447111,1.17104532
666,0.239035544689288,1.23903554468929,0.677088203625096,1.17104532
667,0.239120597617585,1.23912059761758,0.675979103674577,1.17104532
668,0.239198599388743,1.23919859938874,0.674864671070528,1.17104532
669,0.239269426151806,1.23926942615181,0.673745245183541,1.17104532
670,0.239332961615052,1.23933296161505,0.672621187653849,1.17104532
671,0.239389097929875,1.23938909792987,0.671492881482227,1.17104532
672,0.239437736547604,1.2394377365476,0.670360729856538,1.17104532
673,0.23947878903467,1.23947878903467,0.669225154714921,1.17104532
674,0.239512177831184,1.23951217783118,0.668086595052121,1.17104532
675,0.239537836937903,1.2395378369379,0.666945504982876,1.17104532
676,0.23955571251854,1.23955571251854,0.66580235158227,1.17104532
677,0.239565763403603,1.2395657634036,0.664657612529377,1.17104532
678,0.239568152634547,1.23956815263455,0.663764627409458,1.17104532
