run_id,point_index,lambda,bus_row,bus_ext,VM,VA,base_kv,bus_type,physical
beerten_vsc,56,2.42801877288693,6,7,0.967147527721805,-24.124528520467,230,1,1
beerten_vsc,57,2.46618802429249,1,1,1.06,0,230,3,1
beerten_vsc,57,2.46618802429249,2,2,0.98326043414081,-10.3363552905784,230,1,1
beerten_vsc,57,2.46618802429249,3,3,0.951613946119911,-19.354751779297,230,1,1
beerten_vsc,57,2.46618802429249,4,4,0.929543338625106,-20.4449724848961,230,1,1
beerten_vsc,57,2.46618802429249,5,5,0.88383146409832,-22.6618098276698,230,1,1
beerten_vsc,57,2.46618802429249,6,7,0.959608211452982,-24.6260418251883,230,1,1
beerten_vsc,58,2.50375227409579,1,1,1.06,0,230,3,1
beerten_vsc,58,2.50375227409579,2,2,0.974822791471003,-10.5038891261914,230,1,1
beerten_vsc,58,2.50375227409579,3,3,0.937038208312444,-19.7398336181504,230,1,1
beerten_vsc,58,2.50375227409579,4,4,0.915058067311475,-20.8940756674441,230,1,1
beerten_vsc,58,2.50375227409579,5,5,0.869859713304213,-23.2646010413729,230,1,1
beerten_vsc,58,2.50375227409579,6,7,0.943716722357198,-25.2600058795551,230,1,1
beerten_vsc,59,2.5403306887546,1,1,1.06,0,230,3,1
beerten_vsc,59,2.5403306887546,2,2,0.97041766286899,-10.6826249647457,230,1,1
beerten_vsc,59,2.5403306887546,3,3,0.931050771292668,-20.1067683424821,230,1,1
beerten_vsc,59,2.5403306887546,4,4,0.908768639487044,-21.2947581292991,230,1,1
beerten_vsc,59,2.5403306887546,5,5,0.862212004445768,-23.7585966702038,230,1,1
beerten_vsc,59,2.5403306887546,6,7,0.963227441673576,-25.5320567302909,230,1,1
beerten_vsc,60,2.57626155992141,1,1,1.06,0,230,3,1
beerten_vsc,60,2.57626155992141,2,2,0.965484342202718,-10.8625944342527,230,1,1
beerten_vsc,60,2.57626155992141,3,3,0.924165190604434,-20.4880216809888,230,1,1
beerten_vsc,60,2.57626155992141,4,4,0.901426336634307,-21.7112318142021,230,1,1
beerten_vsc,60,2.57626155992141,5,5,0.853674489362146,-24.2785891231351,230,1,1
beerten_vsc,60,2.57626155992141,6,7,0.954849348489914,-26.0644813888543,230,1,1
beerten_vsc,61,2.61139017132408,1,1,1.06,0,230,3,1
beerten_vsc,61,2.61139017132408,2,2,0.960431918372207,-11.0425839120119,230,1,1
beerten_vsc,61,2.61139017132408,3,3,0.917116770613071,-20.8748702318421,230,1,1
beerten_vsc,61,2.61139017132408,4,4,0.893904763339424,-22.134416231184,230,1,1
beerten_vsc,61,2.61139017132408,5,5,0.844914326760069,-24.8096060694189,230,1,1
beerten_vsc,61,2.61139017132408,6,7,0.946265416968991,-26.6078703314532,230,1,1
beerten_vsc,62,2.64564391760841,1,1,1.06,0,230,3,1
beerten_vsc,62,2.64564391760841,2,2,0.955781107627006,-11.2206247216059,230,1,1
beerten_vsc,62,2.64564391760841,3,3,0.910825103134135,-21.25420056828,230,1,1
beerten_vsc,62,2.64564391760841,4,4,0.887291000746091,-22.5503191970475,230,1,1
beerten_vsc,62,2.64564391760841,5,5,0.836791962441559,-25.3293544041012,230,1,1
beerten_vsc,62,2.64564391760841,6,7,0.96607625434723,-26.8858625617551,230,1,1
beerten_vsc,63,2.67908031877032,1,1,1.06,0,230,3,1
beerten_vsc,63,2.67908031877032,2,2,0.950503334953369,-11.400393261927,230,1,1
beerten_vsc,63,2.67908031877032,3,3,0.903479125704476,-21.6520454879251,230,1,1
beerten_vsc,63,2.67908031877032,4,4,0.879444943359459,-22.9868351043523,230,1,1
beerten_vsc,63,2.67908031877032,5,5,0.827600770472052,-25.8827724593442,230,1,1
beerten_vsc,63,2.67908031877032,6,7,0.956904718784783,-27.443728279883,230,1,1
beerten_vsc,64,2.71148973302085,1,1,1.06,0,230,3,1
beerten_vsc,64,2.71148973302085,2,2,0.940742545013879,-11.5839446390829,230,1,1
beerten_vsc,64,2.71148973302085,3,3,0.887205723189255,-22.1275180631805,230,1,1
beerten_vsc,64,2.71148973302085,4,4,0.863043297424715,-23.5413898861547,230,1,1
beerten_vsc,64,2.71148973302085,5,5,0.811093963301682,-26.6384007041781,230,1,1
beerten_vsc,64,2.71148973302085,6,7,0.937940263346349,-28.2160999756533,230,1,1
beerten_vsc,65,2.74210601831454,1,1,1.06,0,230,3,1
beerten_vsc,65,2.74210601831454,2,2,0.935105586478412,-11.76178138847,230,1,1
beerten_vsc,65,2.74210601831454,3,3,0.879343771782589,-22.5409222414236,230,1,1
beerten_vsc,65,2.74210601831454,4,4,0.854631282701962,-23.9975137781914,230,1,1
beerten_vsc,65,2.74210601831454,5,5,0.801207739294133,-27.2260729355854,230,1,1
beerten_vsc,65,2.74210601831454,6,7,0.928101474636326,-28.8079495444499,230,1,1
beerten_vsc,66,2.77142345334457,1,1,1.06,0,230,3,1
beerten_vsc,66,2.77142345334457,2,2,0.9293322265095,-11.9382001702873,230,1,1
beerten_vsc,66,2.77142345334457,3,3,0.87129491720197,-22.9597626957594,230,1,1
beerten_vsc,66,2.77142345334457,4,4,0.846010374564101,-24.4605645501099,230,1,1
beerten_vsc,66,2.77142345334457,5,5,0.791049494016939,-27.8271204996581,230,1,1
beerten_vsc,66,2.77142345334457,6,7,0.918016221512179,-29.4122408927606,230,1,1
beerten_vsc,67,2.7993212496859,1,1,1.06,0,230,3,1
beerten_vsc,67,2.7993212496859,2,2,0.923421971563887,-12.1127649001964,230,1,1
beerten_vsc,67,2.7993212496859,3,3,0.863058593423213,-23.383738929262,230,1,1
beerten_vsc,67,2.7993212496859,4,4,0.837178894661492,-24.9302992595826,230,1,1
beerten_vsc,67,2.7993212496859,5,5,0.780613311328043,-28.4417785329848,230,1,1
beerten_vsc,67,2.7993212496859,6,7,0.907682223511552,-30.0289998455401,230,1,1
beerten_vsc,68,2.8256695601568,1,1,1.06,0,230,3,1
beerten_vsc,68,2.8256695601568,2,2,0.917375748848118,-12.2849720086787,230,1,1
beerten_vsc,68,2.8256695601568,3,3,0.854636258339347,-23.8124242201701,230,1,1
beerten_vsc,68,2.8256695601568,4,4,0.828137229170366,-25.4063417704386,230,1,1
beerten_vsc,68,2.8256695601568,5,5,0.769895181290157,-29.0701727215616,230,1,1
beerten_vsc,68,2.8256695601568,6,7,0.897099589348625,-30.6581037264092,230,1,1
beerten_vsc,69,2.85033044007157,1,1,1.06,0,230,3,1
beerten_vsc,69,2.85033044007157,2,2,0.904639544930274,-12.4892910661105,230,1,1
beerten_vsc,69,2.85033044007157,3,3,0.833956775771649,-24.4425284663572,230,1,1
beerten_vsc,69,2.85033044007157,4,4,0.80698813430831,-26.1472722941873,230,1,1
beerten_vsc,69,2.85033044007157,5,5,0.74779437510927,-30.1163529982979,230,1,1
beerten_vsc,69,2.85033044007157,6,7,0.872550751713378,-31.7250163895125,230,1,1
beerten_vsc,70,2.871463674602,1,1,1.06,0,230,3,1
beerten_vsc,70,2.871463674602,2,2,0.898189583597634,-12.6514305601636,230,1,1
beerten_vsc,70,2.871463674602,3,3,0.824948930567679,-24.8826216635963,230,1,1
beerten_vsc,70,2.871463674602,4,4,0.797286735202907,-26.6403694284173,230,1,1
beerten_vsc,70,2.871463674602,5,5,0.736208588024219,-30.7861312404605,230,1,1
beerten_vsc,70,2.871463674602,6,7,0.861183817510269,-32.3924744105467,230,1,1
beerten_vsc,71,2.89046473589026,1,1,1.06,0,230,3,1
beerten_vsc,71,2.89046473589026,2,2,0.891623297131156,-12.8085311095434,230,1,1
beerten_vsc,71,2.89046473589026,3,3,0.815782484455079,-25.3243221616724,230,1,1
beerten_vsc,71,2.89046473589026,4,4,0.787399015994295,-27.136809665527,230,1,1
beerten_vsc,71,2.89046473589026,5,5,0.724347583234097,-31.4688196238496,230,1,1
beerten_vsc,71,2.89046473589026,6,7,0.84959436780107,-33.070211327182,230,1,1
beerten_vsc,72,2.90718394113907,1,1,1.06,0,230,3,1
beerten_vsc,72,2.90718394113907,2,2,0.884953554437951,-12.9597271240209,230,1,1
beerten_vsc,72,2.90718394113907,3,3,0.80647602501241,-25.7662765093674,230,1,1
beerten_vsc,72,2.90718394113907,4,4,0.777343290139455,-27.6352054439134,230,1,1
beerten_vsc,72,2.90718394113907,5,5,0.712225447882505,-32.163554403857,230,1,1
beerten_vsc,72,2.90718394113907,6,7,0.837803420166771,-33.7568442710503,230,1,1
beerten_vsc,73,2.91464090596082,1,1,1.06,0,230,3,1
beerten_vsc,73,2.91464090596082,2,2,0.870460241396068,-13.1375134517606,230,1,1
beerten_vsc,73,2.91464090596082,3,3,0.783449591911295,-26.4729132048266,230,1,1
beerten_vsc,73,2.91464090596082,4,4,0.753442982058338,-28.4781505981743,230,1,1
beerten_vsc,73,2.91464090596082,5,5,0.68624851211974,-33.4225589190818,230,1,1
beerten_vsc,73,2.91464090596082,6,7,0.809949636862854,-35.0254371318673,230,1,1
beerten_vsc,74,2.92369948007252,1,1,1.06,0,230,3,1
beerten_vsc,74,2.92369948007252,2,2,0.86354511299864,-13.2654557582581,230,1,1
beerten_vsc,74,2.92369948007252,3,3,0.7737814383183,-26.9073522743131,230,1,1
beerten_vsc,74,2.92369948007252,4,4,0.742942218935499,-28.9746946036893,230,1,1
beerten_vsc,74,2.92369948007252,5,5,0.673407405235678,-34.1485006736067,230,1,1
beerten_vsc,74,2.92369948007252,6,7,0.797617337441601,-35.7337518574605,230,1,1
beerten_vsc,75,2.92999530031736,1,1,1.06,0,230,3,1
beerten_vsc,75,2.92999530031736,2,2,0.856606343964614,-13.3837156241336,230,1,1
beerten_vsc,75,2.92999530031736,3,3,0.764088379235883,-27.3347008959639,230,1,1
beerten_vsc,75,2.92999530031736,4,4,0.732390524954167,-29.4654532922612,230,1,1
beerten_vsc,75,2.92999530031736,5,5,0.660409233365851,-34.8805291030167,230,1,1
beerten_vsc,75,2.92999530031736,6,7,0.785219063439014,-36.4423861148505,230,1,1
beerten_vsc,76,2.93058505271814,1,1,1.06,0,230,3,1
beerten_vsc,76,2.93058505271814,2,2,0.855739142684829,-13.3977669389239,230,1,1
beerten_vsc,76,2.93058505271814,3,3,0.762877617324497,-27.3874832125456,230,1,1
beerten_vsc,76,2.93058505271814,4,4,0.731070742802892,-29.5262393728366,230,1,1
beerten_vsc,76,2.93058505271814,5,5,0.658776229921932,-34.9723066683363,230,1,1
beerten_vsc,76,2.93058505271814,6,7,0.783667874029681,-36.5307909226453,230,1,1
beerten_vsc,77,2.93060719857674,1,1,1.06,0,230,3,1
beerten_vsc,77,2.93060719857674,2,2,0.855705269623853,-13.3983124592533,230,1,1
beerten_vsc,77,2.93060719857674,3,3,0.762830327986035,-27.3895420101356,230,1,1
beerten_vsc,77,2.93060719857674,4,4,0.731019187214071,-29.5286111588658,230,1,1
beerten_vsc,77,2.93060719857674,5,5,0.658712404762064,-34.975892912995,230,1,1
beerten_vsc,77,2.93060719857674,6,7,0.783607276811775,-36.5342432780785,230,1,1
beerten_vsc,78,2.93061410869532,1,1,1.06,0,230,3,1
beerten_vsc,78,2.93061410869532,2,2,0.855694684317093,-13.3984828948619,230,1,1
beerten_vsc,78,2.93061410869532,3,3,0.762815550140824,-27.390185348917,230,1,1
beerten_vsc,78,2.93061410869532,4,4,0.731003076075793,-29.5293523105461,230,1,1
beerten_vsc,78,2.93061410869532,5,5,0.658692458978362,-34.9770136283782,230,1,1
beerten_vsc,78,2.93061410869532,6,7,0.783588340137903,-36.5353221278244,230,1,1
beerten_vsc,79,2.93061842342854,1,1,1.06,0,230,3,1
beerten_vsc,79,2.93061842342854,2,2,0.855688068509911,-13.3985894016742,230,1,1
beerten_vsc,79,2.93061842342854,3,3,0.762806314016051,-27.3905874217765,230,1,1
beerten_vsc,79,2.93061842342854,4,4,0.730993006607708,-29.5298155180327,230,1,1
beerten_vsc,79,2.93061842342854,5,5,0.658679992698542,-34.9777140809311,230,1,1
beerten_vsc,79,2.93061842342854,6,7,0.783576504699707,-36.5359964044611,230,1,1
beerten_vsc,80,2.9306190972061,1,1,1.06,0,230,3,1
beerten_vsc,80,2.9306190972061,2,2,0.855687034790976,-13.3986060418554,230,1,1
beerten_vsc,80,2.9306190972061,3,3,0.762804870874344,-27.3906502443051,230,1,1
beerten_vsc,80,2.9306190972061,4,4,0.730991433252677,-29.5298878929996,230,1,1
beerten_vsc,80,2.9306190972061,5,5,0.658678044826213,-34.9778235271733,230,1,1
beerten_vsc,80,2.9306190972061,6,7,0.783574655410835,-36.53610175975,230,1,1
beerten_vsc,81,2.93061920247409,1,1,1.06,0,230,3,1
beerten_vsc,81,2.93061920247409,2,2,0.855686873272415,-13.3986086418469,230,1,1
beerten_vsc,81,2.93061920247409,3,3,0.762804645383521,-27.390660060292,230,1,1
beerten_vsc,81,2.93061920247409,4,4,0.730991187415938,-29.5298992015588,230,1,1
beerten_vsc,81,2.93061920247409,5,5,0.658677740470768,-34.9778406281615,230,1,1
beerten_vsc,81,2.93061920247409,6,7,0.783574366459409,-36.5361182215033,230,1,1
beerten_vsc,82,2.93061921892198,1,1,1.06,0,230,3,1
beerten_vsc,82,2.93061921892198,2,2,0.85568684803514,-13.3986090480947,230,1,1
beerten_vsc,82,2.93061921892198,3,3,0.762804610150581,-27.3906615940392,230,1,1
beerten_vsc,82,2.93061921892198,4,4,0.730991149003947,-29.5299009685204,230,1,1
beerten_vsc,82,2.93061921892198,5,5,0.65867769291522,-34.9778433001913,230,1,1
beerten_vsc,82,2.93061921892198,6,7,0.783574321310748,-36.5361207936519,230,1,1
