run_id,point_index,lambda,branch_row,from_bus_ext,to_bus_ext,PF,QF,PT,QT,RATE_A,MVA_F,MVA_T,loading_pct,status
beerten_vsc,11,0.475326589102565,4,2,4,31.6209084056528,-7.04422846182979,-31.0057127521486,4.92200480974911,250,32.3960337544759,31.3939541092858,12.9584135017903,1
beerten_vsc,11,0.475326589102565,5,2,5,52.0253831383933,2.66074780872646,-50.9358022131836,-2.32113336677083,250,52.0933783661442,50.9886615553585,20.8373513464577,1
beerten_vsc,11,0.475326589102565,6,3,4,30.9391656716003,15.7175523696983,-30.8154948186315,-17.3304451170889,250,34.7026429101436,35.3544770697226,14.141790827889,1
beerten_vsc,11,0.475326589102565,7,4,5,2.62577146069535,3.20808194103933,-2.59404552544355,-7.95454795714891,250,4.14565622118198,8.36683365381765,3.34673346152706,1
beerten_vsc,11,0.475326589102565,8,4,7,59.1954361075409,9.2003583716086,-59.0130635648196,-7.37663294439491,250,59.9061453452648,59.4723161218879,23.9624581381059,1
beerten_vsc,12,0.522210245798959,1,1,2,126.775515994307,63.4638790087278,-123.119605390209,-58.8669471964337,250,141.773394522588,136.468878150546,56.709357809035,1
beerten_vsc,12,0.522210245798959,2,1,3,54.2774036483612,8.49614435855009,-52.0888363035589,-7.23944232414327,250,54.9383383054898,52.5895083892553,21.9753353221959,1
beerten_vsc,12,0.522210245798959,3,2,3,27.9551808128114,-10.4652411620616,-27.4432893474861,8.00091555803759,250,29.8498476856598,28.5858143136888,11.9399390742639,1
beerten_vsc,12,0.522210245798959,4,2,4,33.0695931107439,-7.21232648643756,-32.3971333091971,5.263474646223,250,33.8469443503713,32.8219196879969,13.5387777401485,1
beerten_vsc,12,0.522210245798959,5,2,5,54.6812132302111,3.15627658271071,-53.4765268334341,-2.46706545918635,250,54.7722298450079,53.5334039095863,21.9088919380032,1
beerten_vsc,12,0.522210245798959,6,3,4,31.7205883350458,16.7875318446192,-31.5883291337013,-18.3738698630133,250,35.8889530323127,36.5434211753907,14.6173684701563,1
beerten_vsc,12,0.522210245798959,7,4,5,2.90264975886685,3.55531550647732,-2.86637097245703,-8.27901498132786,250,4.58973245116182,8.76117410013038,3.50446964005215,1
beerten_vsc,12,0.522210245798959,8,4,7,61.082812681632,9.55507971562828,-60.8884098328586,-7.61105122789413,250,61.8256383183494,61.3622567444173,24.7302553273398,1
beerten_vsc,13,0.568960624407158,1,1,2,129.392969101772,62.7626500985399,-125.634305222293,-57.8574584601052,250,143.811302408273,138.316536061858,57.5245209633092,1
beerten_vsc,13,0.568960624407158,2,1,3,56.0184751865971,8.13410724881373,-53.6989157999895,-6.4844290889908,250,56.6059472402556,54.0890134750534,22.6423788961022,1
beerten_vsc,13,0.568960624407158,3,2,3,29.2915884565809,-10.8279332589264,-28.7300307206206,8.51260646680729,250,31.2288535327422,29.9646313854606,12.4915414130969,1
beerten_vsc,13,0.568960624407158,4,2,4,34.5170874639659,-7.37474602939518,-33.7848971308406,5.60667358327557,250,35.29612168487,34.2469569861452,14.118448673948,1
beerten_vsc,13,0.568960624407158,5,2,5,57.3339097286582,3.66719707183037,-56.008358876517,-2.61109521938648,250,57.4510708267267,56.0691901340247,22.9804283306907,1
beerten_vsc,13,0.568960624407158,6,3,4,32.5023315815337,17.8650669446388,-32.3611023506276,-19.4237009746685,250,37.0885720292975,37.7428285227953,15.0971314091181,1
beerten_vsc,13,0.568960624407158,7,4,5,3.18077447199774,3.9042239772141,-3.13959261896929,-8.60406723163141,250,5.03590022795984,9.15898546453262,3.66359418581305,1
beerten_vsc,13,0.568960624407158,8,4,7,62.9652250072348,9.91280341950798,-62.758424977379,-7.84480312094971,250,63.7407501669499,63.2468247554592,25.4963000667799,1
beerten_vsc,14,0.615573036351049,1,1,2,132.016992755562,62.0642106610556,-128.152587807816,-56.8417958178187,250,145.878211605441,140.192993810799,58.3512846421766,1
beerten_vsc,14,0.615573036351049,2,1,3,57.7614447774454,7.7793868529016,-55.3061237102153,-5.72242365121152,250,58.2829594528707,55.6013799495443,23.3131837811483,1
beerten_vsc,14,0.615573036351049,3,2,3,30.6277020166607,-11.1867809308606,-30.0142301718449,9.02719646530804,250,32.6067508104753,31.3423720996314,13.0427003241901,1
beerten_vsc,14,0.615573036351049,4,2,4,35.9632450869657,-7.53148856023998,-35.1688736692394,5.95155542698132,250,36.7434118872784,35.6689036439775,14.6973647549114,1
beerten_vsc,14,0.615573036351049,5,2,5,59.9831968779829,4.19346000041893,-58.5310371201912,-2.75321739333547,250,60.1296018153951,58.5957550713374,24.051840726158,1
beerten_vsc,14,0.615573036351049,6,3,4,33.2843246761325,18.9500448362029,-33.1337396203212,-20.4798133619884,250,38.3007893970908,38.9521174850498,15.5808469940199,1
beerten_vsc,14,0.615573036351049,7,4,5,3.46013055484584,4.25477998640311,-3.41369037359251,-8.92966311950972,250,5.48412765982652,9.5599249680471,3.82396998721884,1
beerten_vsc,14,0.615573036351049,8,4,7,64.8424827326607,10.2734779539552,-64.6229214553332,-8.07786518068067,250,65.6512902859175,65.1258311524653,26.260516114367,1
beerten_vsc,15,0.662042496697028,1,1,2,134.647319896249,61.3686593931207,-130.674180281127,-55.8200405477542,250,147.973014806591,142.097214324903,59.1892059226364,1
beerten_vsc,15,0.662042496697028,2,1,3,59.506115091959,7.43202722514826,-56.9102757384783,-4.95350916470604,250,59.9684313786246,57.1254473739546,23.9873725514499,1
beerten_vsc,15,0.662042496697028,3,2,3,31.9633868144451,-11.5417590098301,-31.2957648574542,9.54462488080293,250,33.9833826699291,32.7188747075493,13.5933530679716,1
beerten_vsc,15,0.662042496697028,4,2,4,37.4079099643283,-7.68255655802673,-36.5489240581676,6.29807102233148,250,38.1886554249632,37.0875929174709,15.2754621699853,1
beerten_vsc,15,0.662042496697028,5,2,5,62.6287809481625,4.73500726300789,-61.0442851407134,-2.89342625222078,250,62.8075194290752,61.1128191447405,25.1230077716301,1
