run_id,event_index,event_name,family,k,idx,lambda,message,payload
beerten_vsc,110,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.535 to 0.54 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.535; margin_new=0.54; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,111,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.54 to 0.545 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.54; margin_new=0.545; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,112,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.545 to 0.55 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.545; margin_new=0.55; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,113,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.55 to 0.555 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.55; margin_new=0.555; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,114,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.555 to 0.56 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.555; margin_new=0.56; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,115,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.56 to 0.565 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.56; margin_new=0.565; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,116,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.565 to 0.57 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.565; margin_new=0.57; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,117,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.57 to 0.575 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.57; margin_new=0.575; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,118,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.575 to 0.58 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.575; margin_new=0.58; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,119,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.58 to 0.585 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.58; margin_new=0.585; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,120,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.585 to 0.59 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.585; margin_new=0.59; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,121,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.59 to 0.595 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.59; margin_new=0.595; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,122,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.595 to 0.6 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.595; margin_new=0.6; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,123,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.6 to 0.605 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.6; margin_new=0.605; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,124,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.605 to 0.61 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.605; margin_new=0.61; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,125,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.61 to 0.615 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.61; margin_new=0.615; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,126,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.615 to 0.62 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.615; margin_new=0.62; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,127,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.62 to 0.625 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.62; margin_new=0.625; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,128,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.625 to 0.63 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.625; margin_new=0.63; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,129,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.63 to 0.635 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.63; margin_new=0.635; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
