run_id,point_index,lambda,vsc_row,bus_ext,dc_bus_ext,PAC,QAC,PDC,VDC,VAC_PCC,VAC_INTERNAL,PLOSS
beerten_vsc,68,2.8256695601568,1,2,2,-60,-40,58.6417385291681,1.00800510202236,0.917375748848118,0.898550717857025,1.35826147083194
beerten_vsc,68,2.8256695601568,2,3,3,20.0384131852939,126.245218444181,-21.8621994546552,1,0.854636258339347,0.909163794805865,1.82378626936044
beerten_vsc,68,2.8256695601568,3,5,5,35,5,-36.2413523743118,0.998004021904597,0.769895181290157,0.772627288118584,1.24135237431178
beerten_vsc,69,2.85033044007157,1,2,2,-60,-40,58.636578863232,1.00800378608215,0.904639544930274,0.885526556102032,1.36342113676802
beerten_vsc,69,2.85033044007157,2,3,3,20.06402856498,119.04948051489,-21.8516398314783,1,0.833956775771649,0.886675501602761,1.7876112665002
beerten_vsc,69,2.85033044007157,3,5,5,35,5,-36.2468110300611,0.998002722123795,0.74779437510927,0.750593629968138,1.24681103006114
beerten_vsc,70,2.871463674602,1,2,2,-60,-40,58.6338900345058,1.00800308736989,0.898189583597634,0.878927244657165,1.36610996549425
beerten_vsc,70,2.871463674602,2,3,3,20.0477211047735,119.04948051489,-21.8459555188574,1,0.824948930567679,0.878176930882611,1.79823441408417
beerten_vsc,70,2.871463674602,3,5,5,35,5,-36.2498363524118,0.99800201386346,0.736208588024219,0.739044158766241,1.24983635241177
beerten_vsc,71,2.89046473589026,1,2,2,-60,-40,58.6310983379202,1.00800235607978,0.891623297131156,0.872206400958601,1.36890166207981
beerten_vsc,71,2.89046473589026,2,3,3,20.0306460545198,119.04948051489,-21.8399717833151,1,0.815782484455079,0.869538326108038,1.80932572879599
beerten_vsc,71,2.89046473589026,3,5,5,35,5,-36.253059028618,0.998001264543461,0.724347583234097,0.727221147275211,1.25305902861799
beerten_vsc,72,2.90718394113907,1,2,2,-60,-40,58.6282048370303,1.0080015914968,0.884953554437951,0.865377001796418,1.37179516296971
beerten_vsc,72,2.90718394113907,2,3,3,20.0127902166611,119.04948051489,-21.8336769768818,1,0.80647602501241,0.860777939757921,1.82088676022114
beerten_vsc,72,2.90718394113907,3,5,5,35,5,-36.2564917003705,0.998000472076293,0.712225447882505,0.715138708621212,1.25649170037047
beerten_vsc,73,2.91464090596082,1,2,2,-60,-40,58.621707870928,1.00799986303034,0.870460241396068,0.850527152551637,1.37829212907202
beerten_vsc,73,2.91464090596082,2,3,3,20.0264226443443,112.662045022921,-21.8193788728684,1,0.783449591911295,0.836333870685505,1.79295622852468
beerten_vsc,73,2.91464090596082,3,5,5,35,5,-36.2643625616127,0.99799866476287,0.68624851211974,0.689249855672694,1.26436256161275
beerten_vsc,74,2.92369948007252,1,2,2,-60,-40,58.6185025491897,1.00799898946102,0.86354511299864,0.84343709827646,1.38149745081029
beerten_vsc,74,2.92369948007252,2,3,3,20.0069128286747,112.662045022921,-21.8120329825318,1,0.7737814383183,0.82724548505742,1.80512015385724
beerten_vsc,74,2.92369948007252,3,5,5,35,5,-36.2685363175363,0.997997723391575,0.673407405235678,0.676453836122645,1.26853631753629
beerten_vsc,75,2.92999530031736,1,2,2,-60,-40,58.6152147662494,1.00799808250032,0.856606343964614,0.836319557246071,1.38478523375063
beerten_vsc,75,2.92999530031736,2,3,3,19.9866728755717,112.662045022921,-21.804345075121,1,0.764088379235883,0.818145780357452,1.8176721995492
beerten_vsc,75,2.92999530031736,3,5,5,35,5,-36.2729698435732,0.99799673172843,0.660409233365851,0.663502357282332,1.27296984357318
beerten_vsc,76,2.93058505271814,1,2,2,-60,-40,58.6147987110681,1.00799796690095,0.855739142684829,0.835429779798632,1.38520128893185
beerten_vsc,76,2.93058505271814,2,3,3,19.9840947420304,112.662045022921,-21.8033606063145,1,0.762877617324497,0.817010002730098,1.81926586428367
beerten_vsc,76,2.93058505271814,3,5,5,35,5,-36.2735424355705,0.997996604261843,0.658776229921932,0.661875295293948,1.27354243557054
beerten_vsc,77,2.93060719857674,1,2,2,-60,-40,58.6147824363577,1.0079979623752,0.855705269623853,0.83539502384406,1.38521756364231
beerten_vsc,77,2.93060719857674,2,3,3,19.9839938160158,112.662045022921,-21.8033220427586,1,0.762830327986035,0.816965646046298,1.81932822674242
beerten_vsc,77,2.93060719857674,3,5,5,35,5,-36.2735648876324,0.997996599266505,0.658712404762064,0.66181170269431,1.27356488763245
beerten_vsc,78,2.93061410869532,1,2,2,-60,-40,58.6147773501614,1.00799796096078,0.855694684317093,0.835384162621185,1.38522264983858
beerten_vsc,78,2.93061410869532,2,3,3,19.983962274077,112.662045022921,-21.8033099903785,1,0.762815550140824,0.816951784697669,1.81934771675708
beerten_vsc,78,2.93061410869532,3,5,5,35,5,-36.2735719051736,0.997996597705271,0.658692458978362,0.66179182959127,1.27357190517364
beerten_vsc,79,2.93061842342854,1,2,2,-60,-40,58.6147741712051,1.00799796007673,0.855688068509911,0.835377374361793,1.38522582879487
beerten_vsc,79,2.93061842342854,2,3,3,19.983942559365,112.662045022921,-21.8033024571454,1,0.762806314016051,0.816943121399669,1.81935989841382
beerten_vsc,79,2.93061842342854,3,5,5,35,5,-36.2735762914665,0.997996596729426,0.658679992698542,0.661779408739032,1.27357629146651
beerten_vsc,80,2.9306190972061,1,2,2,-60,-40,58.6147736744875,1.00799795993859,0.855687034790976,0.835376313696747,1.38522632551253
beerten_vsc,80,2.9306190972061,2,3,3,19.9839394788436,112.662045022921,-21.8033012800284,1,0.762804870874344,0.816941767763747,1.81936180182347
beerten_vsc,80,2.9306190972061,3,5,5,35,5,-36.2735769768493,0.997996596576943,0.658678044826213,0.661777467964974,1.2735769768493
beerten_vsc,81,2.93061920247409,1,2,2,-60,-40,58.6147735968752,1.007997959917,0.855686873272415,0.835376147967845,1.38522640312481
beerten_vsc,81,2.93061920247409,2,3,3,19.9839389975097,112.662045022921,-21.803301096103,1,0.762804645383521,0.816941556258241,1.81936209923186
beerten_vsc,81,2.93061920247409,3,5,5,35,5,-36.273577083941,0.997996596553117,0.658677740470768,0.661777164718639,1.27357708394096
beerten_vsc,82,2.93061921892198,1,2,2,-60,-40,58.6147735847483,1.00799795991363,0.85568684803514,0.835376122072705,1.38522641525173
beerten_vsc,82,2.93061921892198,2,3,3,19.9839389223013,112.662045022921,-21.8033010673636,1,0.762804610150581,0.816941523210509,1.81936214570193
beerten_vsc,82,2.93061921892198,3,5,5,35,5,-36.273577100674,0.997996596549394,0.65867769291522,0.66177711733639,1.27357710067404
