set_name,bus_i,base_kv,vm_initial,vm_final,vm_min
ultc_terminal_buses,257,33,1.02052637898,0.677226416963,0.677226416963
ultc_terminal_buses,258,132,1.01287896551,0.883351631643,0.883351631643
ultc_terminal_buses,259,132,1.00583550547,0.753076613843,0.753076613843
ultc_terminal_buses,261,132,1.0057736469,0.752946638891,0.752946638891
ultc_terminal_buses,264,132,1.05824200431,1.04191098169,1.04191098169
ultc_terminal_buses,265,33,1.0059811756,0.754720325791,0.754720325791
ultc_terminal_buses,266,132,1.0497285935,1.0310616613,1.0310616613
ultc_terminal_buses,271,132,1.02317044381,0.998142954894,0.998142954894
ultc_terminal_buses,272,132,1.03627886615,1.0182787927,1.0182787927
ultc_terminal_buses,275,132,1.04328846017,1.02932541156,1.02932541156
ultc_terminal_buses,280,13.2,1.07711520311,1.04292922495,1.04292922495
ultc_terminal_buses,311,132,1.0238345102,0.992787010177,0.992787010177
ultc_terminal_buses,315,132,1.03544256507,0.937528550898,0.937528550898
ultc_terminal_buses,330,132,0.956525806923,0.85546045933,0.85546045933
ultc_terminal_buses,332,13.2,0.959052682664,0.789429829562,0.789429829562
ultc_terminal_buses,334,33,0.970878462535,0.808649331,0.808649331
ultc_terminal_buses,400,132,0.994793115926,0.96812067813,0.96812067813
ultc_terminal_buses,401,132,0.994729934742,0.968044013925,0.968044013925
ultc_terminal_buses,402,132,1.033610074,0.984010409201,0.984010409201
ultc_terminal_buses,403,132,1.01549922513,0.941111028924,0.941111028924
ultc_terminal_buses,405,132,0.999209646627,0.989104360495,0.989104360495
ultc_terminal_buses,406,13.2,0.994729934742,0.968044013925,0.968044013925
ultc_terminal_buses,407,33,1.02176551206,0.997934362036,0.997934362036
ultc_terminal_buses,408,10.4,0.984385546609,0.955405383617,0.955405383617
ultc_terminal_buses,409,10.4,0.984384621508,0.955404262428,0.955404262428
ultc_terminal_buses,410,66,0.990036570675,0.967855810577,0.967855810577
ultc_terminal_buses,412,132,0.999481785854,0.990639168451,0.990639168451
ultc_terminal_buses,413,33,1.04410319124,1.00381280563,1.00381280563
ultc_terminal_buses,415,13.2,1.02133955724,1.00074894111,1.00074894111
ultc_terminal_buses,416,66,1.00253047504,0.982349594792,0.982349594792
ultc_terminal_buses,417,35,0.988062007858,0.982615096459,0.982615096459
ultc_terminal_buses,420,33,0.983094940752,0.95370512661,0.95370512661
ultc_terminal_buses,422,13.8,0.979719713605,0.949728519776,0.949728519776
ultc_terminal_buses,423,35,0.992515547506,0.987570137039,0.987570137039
ultc_terminal_buses,424,35,0.992516403536,0.987571700393,0.987571700393
ultc_terminal_buses,437,13.8,0.994729934742,0.968044013925,0.968044013925
ultc_terminal_buses,438,13.8,0.994729934742,0.968044013925,0.968044013925
ultc_terminal_buses,444,132,0.974248796387,0.952839244502,0.952839244502
ultc_terminal_buses,446,132,1.02885582743,0.940047787416,0.940047787416
ultc_terminal_buses,449,132,0.99163147469,0.972412724163,0.972412724163
ultc_terminal_buses,451,33,0.975191095179,0.968170544404,0.968170544404
ultc_terminal_buses,453,0.4,1.03,1.03,1.03
ultc_terminal_buses,458,132,1.04352264254,0.970620642951,0.970620642951
ultc_terminal_buses,460,132,1.02321478608,0.923890510839,0.923890510839
ultc_terminal_buses,461,132,1.02390326435,0.923369420374,0.923369420374
ultc_terminal_buses,462,35,1.01710042101,0.867936247996,0.867936247996
ultc_terminal_buses,464,13.8,0.977562056756,0.834408838483,0.834408838483
ultc_terminal_buses,466,10.5,0.977257996716,0.834303464484,0.834303464484
ultc_terminal_buses,468,10.5,1.01710042101,0.867936247996,0.867936247996
ultc_terminal_buses,470,132,1.02331507946,0.923981068663,0.923981068663
ultc_terminal_buses,472,35,1.02331507946,0.923981068663,0.923981068663
ultc_terminal_buses,477,35,1.05510600432,0.973599473531,0.973599473531
ultc_terminal_buses,478,0.4,1.04,1.04,1.04
ultc_terminal_buses,479,33,1.02674045739,0.922412188462,0.922412188462
ultc_terminal_buses,484,33,1.02627386662,0.922566949122,0.922566949122
ultc_terminal_buses,490,132,0.997823538179,0.975732222835,0.975732222835
ultc_terminal_buses,491,11.5,1.03,1.03,1.03
ultc_terminal_buses,492,11.5,0.997823538179,0.975732222835,0.975732222835
ultc_terminal_buses,493,11.5,1.03,1.03,1.03
ultc_terminal_buses,494,132,1.03753341915,0.829500205277,0.829500205277
ultc_terminal_buses,495,132,1.05020722686,0.991419680623,0.991419680623
ultc_terminal_buses,500,33,1.00719604539,0.977617573164,0.977617573164
ultc_terminal_buses,501,33,1.01268182319,0.836015095438,0.836015095438
ultc_terminal_buses,504,33,1.03520138194,0.937224636424,0.937224636424
ultc_terminal_buses,508,33,1.00073752876,0.992444201049,0.992444201049
ultc_terminal_buses,510,33,1.04121806336,0.799127359566,0.799127359566
ultc_terminal_buses,511,33,1.03795223745,0.802438076755,0.802438076755
ultc_terminal_buses,512,33,1.03394022322,0.985532760737,0.985532760737
ultc_terminal_buses,513,33,1.04098811182,0.997122915937,0.997122915937
ultc_terminal_buses,514,13.2,0.989300691053,0.967822710367,0.967822710367
ultc_terminal_buses,515,13.2,0.98954251963,0.967833345452,0.967833345452
ultc_terminal_buses,516,13.2,1.02211078634,0.998193544492,0.998193544492
ultc_terminal_buses,517,33,1.04092314917,1.00018760503,1.00018760503
ultc_terminal_buses,519,33,0.945611338442,0.925213604804,0.925213604804
ultc_terminal_buses,520,33,1.02223833627,0.998342601879,0.998342601879
ultc_terminal_buses,521,33,1.04322324152,1.00476742505,1.00476742505
ultc_terminal_buses,522,33,1.05578925037,1.02284831118,1.02284831118
ultc_terminal_buses,524,33,1.05014765514,1.01822101776,1.01822101776
ultc_terminal_buses,526,33,1.01467095074,0.916041081506,0.916041081506
ultc_terminal_buses,528,33,1.10268382182,1.07849317596,1.07849317596
ultc_terminal_buses,532,33,1.00475003998,0.987834715744,0.987834715744
ultc_terminal_buses,533,33,1.02924326931,1.02059518066,1.02059518066
ultc_terminal_buses,534,33,1.03312146551,1.02550712422,1.02550712422
ultc_terminal_buses,535,36.7,0.984062784225,0.981702301451,0.981702301451
ultc_terminal_buses,536,11,1,1,1
ultc_terminal_buses,537,6.6,1.05303375461,1.01987268245,1.01987268245
ultc_terminal_buses,540,33,1.00514646688,0.973231916828,0.973231916828
ultc_terminal_buses,541,33,1.03917799767,1.03363866698,1.03363866698
ultc_terminal_buses,542,33,1.04004905706,1.02023052886,1.02023052886
ultc_terminal_buses,545,33,1.01829635092,0.952029997729,0.948106585321
ultc_terminal_buses,546,33,1.06919721616,1.00021548206,0.996401649127
ultc_terminal_buses,549,33,0.954732675694,0.934527426627,0.934527426627
ultc_terminal_buses,550,33,1.01860094684,0.925457037371,0.925457037371
ultc_terminal_buses,551,33,1.00466153631,0.99170909104,0.99170909104
ultc_terminal_buses,552,33,1.00667108103,0.994672161547,0.994672161547
ultc_terminal_buses,553,33,0.984144015921,0.978627575178,0.978627575178
ultc_terminal_buses,554,33,1.02145419602,0.924227527823,0.924227527823
ultc_terminal_buses,556,33,0.968340617484,0.860861576633,0.857498808992
ultc_terminal_buses,557,13.2,0.967868832285,0.8602561146,0.856905899445
ultc_terminal_buses,558,33,1.00614917699,0.997404679145,0.997404679145
ultc_terminal_buses,559,33,1.01040820564,1.00227506326,1.00227506326
ultc_terminal_buses,560,33,1.03698118355,1.03098036013,1.03098036013
ultc_terminal_buses,561,33,1.03952993819,1.03424490069,1.03424490069
ultc_terminal_buses,562,33,1.0353281711,1.02956037567,1.02956037567
ultc_terminal_buses,563,33,1.03709929463,1.0317010632,1.0317010632
ultc_terminal_buses,564,33,1.03545640536,1.0303038789,1.0303038789
ultc_terminal_buses,565,33,1.0379591626,1.03309061409,1.03309061409
ultc_terminal_buses,566,33,1.03261999574,1.02726502366,1.02726502366
ultc_terminal_buses,567,33,1.03677919345,1.03245535133,1.03245535133
ultc_terminal_buses,568,33,1.00291820041,0.985976700668,0.985976700668
ultc_terminal_buses,570,33,0.972078024891,0.906440059761,0.906440059761
ultc_terminal_buses,571,33,0.974927760745,0.912080631511,0.912080631511
ultc_terminal_buses,572,33,1.00213162565,0.994172933697,0.994172933697
ultc_terminal_buses,573,33,1.01697525786,0.924381969225,0.924381969225
ultc_terminal_buses,578,33,1.00847508992,1.00366899451,1.00366899451
ultc_terminal_buses,579,33,1.06133706804,1.04610881017,1.04610881017
ultc_terminal_buses,580,33,1.02323460798,0.930765764949,0.930765764949
ultc_terminal_buses,583,33,1.03973111374,1.02010529368,1.02010529368
ultc_terminal_buses,598,33,1.03712127104,0.763174546613,0.763174546613
ultc_terminal_buses,599,33,1.04105770676,0.768291124856,0.768291124856
ultc_terminal_buses,601,0.7,1.00622610242,0.968600927136,0.968600927136
ultc_terminal_buses,602,0.6,1,1,1
ultc_terminal_buses,604,6,1.04,1.01521624859,1.01521624859
ultc_terminal_buses,605,0.7,1.00408212797,0.98713611653,0.98713611653
ultc_terminal_buses,607,10.4,1,1,1
ultc_terminal_buses,608,0.7,1,1,1
ultc_terminal_buses,609,0.7,1,1,1
ultc_terminal_buses,618,0.4,1,1,1
ultc_terminal_buses,620,6.3,1.04,1.04,1.04
ultc_terminal_buses,650,0.7,1.02,1.02,1.02
ultc_terminal_buses,651,0.7,1,1,1
ultc_terminal_buses,652,0.6,1,1,1
ultc_terminal_buses,654,0.7,1.04339154461,1.00859909629,1.00859909629
ultc_terminal_buses,656,0.7,1.03638200441,0.78242611361,0.78242611361
ultc_terminal_buses,657,0.7,1.02,0.625701457864,0.625701457864
ultc_terminal_buses,658,0.7,1.02,1.02,1.02
ultc_terminal_buses,659,0.4,1,1,1
ultc_terminal_buses,661,11,1.05,0.964585720865,0.964585720865
ultc_terminal_buses,662,11,1.04264691833,0.954615890559,0.954615890559
ultc_terminal_buses,663,0.4,1.10675416863,1.07780008016,1.07780008016
ultc_terminal_buses,664,0.58,0.967341826714,0.947358985574,0.947358985574
ultc_terminal_buses,665,0.7,1.04503556935,0.772757229829,0.772757229829
ultc_terminal_buses,675,0.69,1.01505604,0.984586250459,0.984586250459
ultc_terminal_buses,676,0.69,0.995785628,0.995785628,0.995785628
ultc_terminal_buses,679,0.7,1.03,1.03,1.03
ultc_terminal_buses,680,0.7,1.03,1.03,1.03
ultc_terminal_buses,684,0.7,1.03,1.03,1.03
ultc_terminal_buses,685,0.7,1.03,1.03,1.03
ultc_terminal_buses,686,0.7,1.03,1.03,1.03
ultc_terminal_buses,687,0.6,1.03,1.03,1.03
ultc_terminal_buses,688,0.7,1,1,1
ultc_terminal_buses,691,0.7,1.02,1.02,1.02
ultc_terminal_buses,692,0.7,1.02,1.02,1.02
ultc_terminal_buses,720,132,1.03610299457,1.03913826531,0.983303747235
ultc_terminal_buses,1008,500,1.01626219247,1.00324159287,1.00324159287
ultc_terminal_buses,1226,132,1.03490022753,1.02102191087,1.02102191087
ultc_terminal_buses,1804,13.2,0.966239524883,0.953245049916,0.953245049916
ultc_terminal_buses,2222,132,0.957436714635,0.856728337612,0.856728337612
ultc_terminal_buses,2302,132,1.01729169068,0.954147011295,0.954147011295
ultc_terminal_buses,222201,1,0.972957994165,0.858287147548,0.858287147548
ultc_terminal_buses,222202,1,0.980068756832,0.867561688637,0.867561688637
ultc_terminal_buses,222231,33,0.979780983418,0.867240700117,0.867240700117
ultc_terminal_buses,222232,33,0.987798744585,0.877716911811,0.877716911811
ultc_terminal_buses,222291,13.2,0.972957994165,0.858287147548,0.858287147548
ultc_terminal_buses,222292,13.2,0.980068756832,0.867561688637,0.867561688637
ultc_terminal_buses,230201,1,1.00704936048,0.924582999717,0.924582999717
ultc_terminal_buses,230231,33,1.02128969079,0.942474477593,0.942474477593
ultc_terminal_buses,230291,13.2,1.00704936048,0.924582999717,0.924582999717
worst_40_voltage_drop,201,13.2,nan,nan,nan
worst_40_voltage_drop,202,13.2,nan,nan,nan
worst_40_voltage_drop,203,13.2,nan,nan,nan
worst_40_voltage_drop,204,13.2,nan,nan,nan
worst_40_voltage_drop,205,11,nan,nan,nan
worst_40_voltage_drop,206,11,nan,nan,nan
worst_40_voltage_drop,214,33,nan,nan,nan
worst_40_voltage_drop,215,132,nan,nan,nan
worst_40_voltage_drop,252,13.2,nan,nan,nan
worst_40_voltage_drop,310,132,1.00196059022,0.635927289102,0.635927289102
worst_40_voltage_drop,316,132,nan,nan,nan
worst_40_voltage_drop,317,132,nan,nan,nan
worst_40_voltage_drop,318,132,nan,nan,nan
worst_40_voltage_drop,320,132,0.964173110487,0.524545326933,0.524545326933
worst_40_voltage_drop,322,132,0.960183920335,0.515356633047,0.515356633047
worst_40_voltage_drop,447,132,nan,nan,nan
worst_40_voltage_drop,475,35,nan,nan,nan
worst_40_voltage_drop,476,0.4,nan,nan,nan
worst_40_voltage_drop,481,132,nan,nan,nan
worst_40_voltage_drop,482,132,nan,nan,nan
worst_40_voltage_drop,506,33,nan,nan,nan
worst_40_voltage_drop,518,33,nan,nan,nan
worst_40_voltage_drop,523,11,nan,nan,nan
worst_40_voltage_drop,525,11,nan,nan,nan
worst_40_voltage_drop,547,33,nan,nan,nan
worst_40_voltage_drop,548,13.2,nan,nan,nan
worst_40_voltage_drop,576,33,nan,nan,nan
worst_40_voltage_drop,577,33,nan,nan,nan
worst_40_voltage_drop,581,33,nan,nan,nan
worst_40_voltage_drop,582,33,nan,nan,nan
worst_40_voltage_drop,603,0.7,nan,nan,nan
worst_40_voltage_drop,621,0.9,nan,nan,nan
worst_40_voltage_drop,622,0.9,nan,nan,nan
worst_40_voltage_drop,623,0.9,nan,nan,nan
worst_40_voltage_drop,624,0.9,nan,nan,nan
worst_40_voltage_drop,657,0.7,1.02,0.625701457864,0.625701457864
worst_40_voltage_drop,670,10.5,nan,nan,nan
worst_40_voltage_drop,671,10.5,nan,nan,nan
worst_40_voltage_drop,673,13.2,nan,nan,nan
worst_40_voltage_drop,674,13.2,nan,nan,nan
lowest_40_final_voltage,192,10.5,1.01157874209,0.755220970601,0.755220970601
lowest_40_final_voltage,193,132,1.0057052203,0.752877918509,0.752877918509
lowest_40_final_voltage,207,11,1.02737066322,0.683476966166,0.683476966166
lowest_40_final_voltage,208,11,1.02737066322,0.683476966166,0.683476966166
lowest_40_final_voltage,209,11,1.02737066322,0.683476966166,0.683476966166
lowest_40_final_voltage,212,33,1.02751263654,0.683720711976,0.683720711976
lowest_40_final_voltage,216,33,1.02737066322,0.683476966166,0.683476966166
lowest_40_final_voltage,217,33,1.02731196155,0.683376227138,0.683376227138
lowest_40_final_voltage,218,33,1.02744164233,0.68359880566,0.68359880566
lowest_40_final_voltage,219,13.2,1.02744164233,0.68359880566,0.68359880566
lowest_40_final_voltage,220,132,1.04075155381,0.798935954216,0.798935954216
lowest_40_final_voltage,222,33,1.00573186383,0.753703187082,0.753703187082
lowest_40_final_voltage,227,33,1.02735839844,0.683455921731,0.683455921731
lowest_40_final_voltage,230,132,1.03520468554,0.798968488045,0.798968488045
lowest_40_final_voltage,242,13.2,0.966664655532,0.792622212017,0.792622212017
lowest_40_final_voltage,244,33,0.969336306939,0.799739354348,0.799739354348
lowest_40_final_voltage,253,132,1.01753618412,0.752023901393,0.752023901393
lowest_40_final_voltage,254,33,1.0260509718,0.769640085154,0.769640085154
lowest_40_final_voltage,255,33,1.01622147757,0.678500803813,0.678500803813
lowest_40_final_voltage,256,33,1.03011567796,0.774842443295,0.774842443295
lowest_40_final_voltage,257,33,1.02052637898,0.677226416963,0.677226416963
lowest_40_final_voltage,259,132,1.00583550547,0.753076613843,0.753076613843
lowest_40_final_voltage,261,132,1.0057736469,0.752946638891,0.752946638891
lowest_40_final_voltage,265,33,1.0059811756,0.754720325791,0.754720325791
lowest_40_final_voltage,268,132,1.00573944812,0.752832000468,0.752832000468
lowest_40_final_voltage,269,132,1.00573944812,0.752832000468,0.752832000468
lowest_40_final_voltage,300,132,1.00214970652,0.636869276395,0.636869276395
lowest_40_final_voltage,310,132,1.00196059022,0.635927289102,0.635927289102
lowest_40_final_voltage,320,132,0.964173110487,0.524545326933,0.524545326933
lowest_40_final_voltage,322,132,0.960183920335,0.515356633047,0.515356633047
lowest_40_final_voltage,332,13.2,0.959052682664,0.789429829562,0.789429829562
lowest_40_final_voltage,334,33,0.970878462535,0.808649331,0.808649331
lowest_40_final_voltage,494,132,1.03753341915,0.829500205277,0.829500205277
lowest_40_final_voltage,510,33,1.04121806336,0.799127359566,0.799127359566
lowest_40_final_voltage,511,33,1.03795223745,0.802438076755,0.802438076755
lowest_40_final_voltage,598,33,1.03712127104,0.763174546613,0.763174546613
lowest_40_final_voltage,599,33,1.04105770676,0.768291124856,0.768291124856
lowest_40_final_voltage,656,0.7,1.03638200441,0.78242611361,0.78242611361
lowest_40_final_voltage,657,0.7,1.02,0.625701457864,0.625701457864
lowest_40_final_voltage,665,0.7,1.04503556935,0.772757229829,0.772757229829
